Survived,Pclass,Age,Fare,FamSize,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Other,cabin_missing
0.0,3.0,47.79999999999959,24.15,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,36.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,32.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,30.0,93.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,21.999999999999996,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,27.5,7.225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,43.99999999999999,57.9792,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,26.0,7.2292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,40.5,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,50.0,10.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,38.72833595607085,221.7792,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,39.0,7.925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,23.000000000000004,11.5,3.0000000000000004,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,2.0,26.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,26.0,7.2292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,17.0,7.2292,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,26.70777499546452,22.3583,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,30.0,8.6625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,2.0,7.0,26.25,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,45.0,26.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,30.0,106.425,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,19.0,14.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,21.999999999999996,49.5,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,36.0,71.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,9.0,31.275,6.000000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,10.999999999999998,31.275,6.000000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,2.0,32.0,26.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,50.0,106.425,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,64.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,19.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,2.0,26.39849147019242,13.8625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,33.0,20.525,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,8.0,36.75,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,17.0,110.8833,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,27.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,47.79999998241575,7.8292,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,21.999999999999996,7.225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,21.999999999999996,7.775,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,62.0,26.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,48.0,39.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,38.13661148527187,227.525,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,39.0,79.65,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,3.0,36.0,17.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,47.666666666666664,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,40.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,28.0,13.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,35.800000000000004,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,23.32242964888291,8.05,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,24.0,24.15,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,19.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,29.000000000000004,21.075,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,26.0,7.2292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,32.0,7.8542,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,62.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,53.0,51.4792,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,36.0,26.3875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,21.999999999999996,7.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,16.0,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,19.0,14.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,34.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,39.0,55.9,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,44.99940782680587,14.4583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,32.0,7.925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,25.0,30.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,39.0,110.8833,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,2.0,54.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,36.0,40.125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,32.52214363456508,8.7125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,18.0,79.65,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,47.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,60.0,79.2,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,21.999999999999996,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,35.800000000000004,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,35.0,7.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,52.0,78.2667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,47.0,7.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,22.030746937970044,7.75,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,37.0,26.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,36.0,24.15,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,27.462025316461116,33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,49.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,27.5,7.225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,49.0,56.9292,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,24.0,27.0,3.0000000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,25.2,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,43.2117373054182,42.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,43.99999999999999,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,35.0,26.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,36.0,15.55,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,30.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,27.0,30.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,21.999999999999996,41.5792,3.0000000000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,40.0,153.4625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,39.0,31.275,6.000000000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,26.4,7.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,17.599707097128658,15.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,47.666666666666664,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,35.0,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,24.0,65.0,3.0000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,34.0,14.4,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,26.0,16.1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,2.0,4.0,39.0,3.0000000000000004,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,2.0,26.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,27.0,14.4542,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,42.0,52.5542,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,20.0,15.7417,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,21.0,7.8542,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,21.0,16.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,61.0,32.3208,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,57.0,12.35,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,21.0,77.9583,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,26.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,21.0,7.7333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,80.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,50.99999999999999,7.0542,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,32.0,30.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,54.30163630779852,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,9.0,27.9,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,2.0,28.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,32.0,7.925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,31.0,26.25,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,41.0,39.6875,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,32.66666666666667,16.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,20.0,7.8542,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,24.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,2.0,27.9,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,3.0,29.999999999999996,56.4958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,0.75,19.2583,3.0000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,48.0,76.7292,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,19.0,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,56.0,35.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,42.0,7.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,23.000000000000004,7.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,25.2,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,18.0,23.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,21.0,8.4333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,18.154869142511767,7.8292,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,18.0,6.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,24.0,73.5,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.2,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,32.0,15.5,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,2.0,23.000000000000004,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,58.00000000000001,113.275,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,50.0,133.65,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,3.0,40.0,7.225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,47.0,25.5875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,36.0,7.4958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,20.0,7.925,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,32.0,73.5,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,25.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,33.0,7.775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,43.0,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,32.74530106953301,52.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,2.0,40.0,39.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,31.0,52.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,2.0,70.0,10.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,31.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,36.79999999999974,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,18.0,7.775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,24.5,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,18.0,9.8417,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,43.0,46.9,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,36.0,512.3292,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,24.79522176738713,8.1375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,27.0,76.7292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,20.0,9.225,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,14.0,46.9,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,60.0,39.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,25.0,41.5792,3.0000000000000004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,14.0,39.6875,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,19.0,10.1708,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,18.0,7.7958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,15.0,211.3375,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,31.0,57.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,3.0,4.0,13.4167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,3.0,29.999999999999996,56.4958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.0,7.225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,60.0,26.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.0,2.0,52.0,13.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,43.99999999999999,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,16.0,7.7333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,49.0,110.8833,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,42.0,7.65,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,18.0,227.525,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,35.0,26.2875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,18.0,14.4542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,25.0,7.7417,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,26.0,7.8542,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,39.0,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,45.0,13.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,42.0,26.2875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,21.999999999999996,151.55,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,3.0,6.482828544488689,15.2458,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,24.0,49.5042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,63.5,26.55,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,48.0,52.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,29.000000000000004,9.4833,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,52.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,19.0,7.65,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,38.0,227.525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,2.0,27.0,10.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,47.79999999999816,15.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,33.0,7.775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,6.0,33.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,17.0,7.0542,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,34.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,50.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,27.0,53.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,20.0,8.6625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,30.0,21.0,3.0000000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,3.0,17.21823212395182,7.7375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,2.0,25.0,26.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.0,7.925,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,29.000000000000004,211.3375,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,10.999999999999998,18.7875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,36.79999999999974,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,23.000000000000004,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,23.000000000000004,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,28.5,16.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,48.0,34.375,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,35.0,512.3292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,25.2,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,25.2,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,80.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,36.0,78.85,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,21.0,262.375,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,3.0,24.0,16.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,31.0,7.925,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,70.0,71.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,16.0,20.25,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,30.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,19.0,53.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,3.0,31.0,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,4.0,23.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.0,3.0,6.0,12.475,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0,33.0,9.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,23.000000000000004,7.8958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,48.0,65.0,3.0000000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,2.0,0.67,14.5,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,3.0,28.0,7.7958,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,18.0,11.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,34.0,8.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,33.0,86.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,3.0,19.0,14.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,41.0,7.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,20.0,7.2292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,36.0,120.0,3.0000000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,16.0,7.775,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,50.99999999999999,77.9583,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,40.68843606944438,39.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,3.0,30.5,7.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,3.0,42.78035287151902,24.15,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,32.0,8.3625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,24.0,9.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,48.0,7.8542,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,2.0,57.0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,27.5,7.225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,2.0,54.0,23.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,3.0,18.0,7.75,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,47.8,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
